originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,interactor1,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1growthtemp,interactor1growthtempunit,interactor1acctemp,interactor1acctempunit,interactor1acctempnotes,interactor1acctime,interactor1acctimeunit,interactor1acctimenotes,coordinatetype,latitude,longitude,figuretable,interactor1size,interactor1sizeunit,interactor1sizetype,citation,doi,notes,submittedby,contributoremail,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.14,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.15,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.15,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.21,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.22,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.21,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.22,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.24,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.26,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.29,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.32,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.34,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.27,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.3,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.29,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.32,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,15,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.31,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.49,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.53,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.49,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.53,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.56,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.6,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.67,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.71,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.64,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.7,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.77,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.53,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.56,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.63,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,25,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.68,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,10,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,0.94,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS11d,metabolic rate (active),mean specific respiratory rate,,,0.08,uL O2 mg dry wt-1 h-1,0.06,0.06,sd,,,Pogonomyrmex maricopa,adult (worker),female,5,Celsius,,,,,no acclimation. natural nest temperature maintained,,,,decimal,32.2,-110.9,table 1,3.78,mg,mean dry mass,Nielsen. 1986. Respiratory rates of ants from different climatic areas. Journal of Insect Physiology. 32:2,10.1016/0022-1910(86)90131-9,text seems to suggest that metabolic rates were measured when individuals were active,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS11d,metabolic rate (active),mean specific respiratory rate,,,0.33,uL O2 mg dry wt-1 h-1,0.18,0.18,sd,,,Pogonomyrmex maricopa,adult (worker),female,15,Celsius,,,,,no acclimation. natural nest temperature maintained,,,,decimal,32.2,-110.9,table 1,3.78,mg,mean dry mass,Nielsen. 1986. Respiratory rates of ants from different climatic areas. Journal of Insect Physiology. 32:2,10.1016/0022-1910(86)90131-9,text seems to suggest that metabolic rates were measured when individuals were active,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS11d,metabolic rate (active),mean specific respiratory rate,,,1.68,uL O2 mg dry wt-1 h-1,0.97,0.97,sd,,,Pogonomyrmex maricopa,adult (worker),female,25,Celsius,,,,,no acclimation. natural nest temperature maintained,,,,decimal,32.2,-110.9,table 1,3.78,mg,mean dry mass,Nielsen. 1986. Respiratory rates of ants from different climatic areas. Journal of Insect Physiology. 32:2,10.1016/0022-1910(86)90131-9,text seems to suggest that metabolic rates were measured when individuals were active,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS11d,metabolic rate (active),mean specific respiratory rate,,,3.16,uL O2 mg dry wt-1 h-1,1.33,1.33,sd,,,Pogonomyrmex maricopa,adult (worker),female,35,Celsius,,,,,no acclimation. natural nest temperature maintained,,,,decimal,32.2,-110.9,table 1,3.78,mg,mean dry mass,Nielsen. 1986. Respiratory rates of ants from different climatic areas. Journal of Insect Physiology. 32:2,10.1016/0022-1910(86)90131-9,text seems to suggest that metabolic rates were measured when individuals were active,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS6,metabolic rate (active),mean CO2 production,,,1.33,uL ant-1 h-1,,,,,,Pogonomyrmex occidentalis,adult,female,6.9,Celsius,,,15.6,Celsius,within 0.5 degrees celsius of desired temperature,2,months,,decimal,40.8,-104.7,figure 2,3,mg,mean dry mass,Rogers et al. 1972. Bioenergetics of the Western Harvester Ant in the Shortgrass Plains Ecosystem. Environmental Entomology. 1:6,10.1093/ee/1.6.763,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS6,metabolic rate (active),mean CO2 production,,,0.26,uL ant-1 h-1,,,,,,Pogonomyrmex occidentalis,adult,female,11.77,Celsius,,,15.6,Celsius,within 0.5 degrees celsius of desired temperature,2,months,,decimal,40.8,-104.7,figure 2,3,mg,mean dry mass,Rogers et al. 1972. Bioenergetics of the Western Harvester Ant in the Shortgrass Plains Ecosystem. Environmental Entomology. 1:6,10.1093/ee/1.6.763,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS6,metabolic rate (active),mean CO2 production,,,1.7,uL ant-1 h-1,,,,,,Pogonomyrmex occidentalis,adult,female,12.87,Celsius,,,15.6,Celsius,within 0.5 degrees celsius of desired temperature,2,months,,decimal,40.8,-104.7,figure 2,3,mg,mean dry mass,Rogers et al. 1972. Bioenergetics of the Western Harvester Ant in the Shortgrass Plains Ecosystem. Environmental Entomology. 1:6,10.1093/ee/1.6.763,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS6,metabolic rate (active),mean CO2 production,,,2.66,uL ant-1 h-1,,,,,,Pogonomyrmex occidentalis,adult,female,14.6,Celsius,,,15.6,Celsius,within 0.5 degrees celsius of desired temperature,2,months,,decimal,40.8,-104.7,figure 2,3,mg,mean dry mass,Rogers et al. 1972. Bioenergetics of the Western Harvester Ant in the Shortgrass Plains Ecosystem. Environmental Entomology. 1:6,10.1093/ee/1.6.763,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS6,metabolic rate (active),mean CO2 production,,,3.89,uL ant-1 h-1,,,,,,Pogonomyrmex occidentalis,adult,female,14.91,Celsius,,,15.6,Celsius,within 0.5 degrees celsius of desired temperature,2,months,,decimal,40.8,-104.7,figure 2,3,mg,mean dry mass,Rogers et al. 1972. Bioenergetics of the Western Harvester Ant in the Shortgrass Plains Ecosystem. Environmental Entomology. 1:6,10.1093/ee/1.6.763,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
